autonomousCommunityRank,competition,eligible,latentSkill,nationalRank,opposition,playerId,position,provinceCode,provinceRank,quality,ratingV2,risk,score,uniqueOpponents,validChallenges
62,220.55,true,91.08,941,120.87,player-08329,DEL,37,23,321.96,88.22,3.94,663.38,12,19
257,186.94,true,82.71,3211,121.6,player-08330,DEF,37,64,307.29,83.84,4.14,615.83,12,20
95,215.29,true,84.62,3866,118.23,player-08331,POR,26,95,271.6,84.37,2.67,605.12,13,17
140,205.63,true,77.43,6053,115.86,player-08332,DEF,26,140,247.49,74.31,3.26,568.98,11,16
,268.57,false,74.94,,116.19,player-08333,DEF,26,,258.16,77.71,2.28,642.91,11,14
152,227.87,true,59.69,6966,115.1,player-08334,MC,26,152,209.31,65.31,2.81,552.27,11,15
29,254.13,true,74.17,1197,117.84,player-08335,MC,26,29,284.04,86.5,2.37,656.01,13,16
37,246.53,true,73.54,1442,118.83,player-08336,DEL,26,37,284.24,87.17,2.87,649.61,14,19
2,251.6,true,87.13,186,119.44,player-08337,DEF,26,2,328.75,95.08,3.14,699.8,14,20
,208.67,false,81.06,,111.45,player-08338,MC,26,,265.75,82.27,3.18,585.87,10,14
156,224.4,true,59.64,7046,118.94,player-08339,DEL,26,156,207.77,57.21,3.3,551.11,13,19
101,231.67,true,67.97,4014,116.8,player-08340,DEF,26,101,254.21,76.15,3.08,602.68,12,17
,228.63,true,78.4,3505,112.09,player-08341,POR,51,40,270.36,81.32,5.42,611.08,9,19
,266.77,true,91.1,332,112.5,player-08342,DEF,51,3,309.11,90.15,4.86,688.38,10,18
,240.36,true,77.7,3115,114.9,player-08343,DEF,51,37,262.15,81.01,5.36,617.41,11,23
,242.65,true,84.5,1548,113.38,player-08344,MC,51,20,291.49,84.31,4.7,647.52,10,18
,220.96,true,87.71,1102,110.04,player-08345,MC,51,14,327.43,99,5.85,658.43,9,21
,230.4,true,79.6,1879,114.3,player-08346,DEL,51,24,296.18,81.84,4.9,640.88,10,19
,234.03,true,88.08,2035,114.91,player-08347,DEF,51,27,289.04,86.55,5.14,637.98,11,22
,254.56,true,82.22,1142,114,player-08348,MC,51,15,288.87,80.34,4.88,657.43,10,19
,227.41,true,80.31,2921,113.08,player-08349,DEL,51,35,280.22,82.29,4.02,620.71,10,16
,213.45,true,88.16,2316,112.43,player-08350,DEF,51,32,306.31,92.22,5.48,632.2,9,18
152,207.71,true,76.56,2175,120.13,player-08351,POR,37,44,307.14,86.45,2.89,634.98,20,25
820,214.84,true,66.72,8979,121.85,player-08352,DEF,37,151,143.15,43.58,4.82,479.84,15,19
157,228.28,true,72.8,2195,121.08,player-08353,DEF,37,45,285.07,81.05,4.27,634.44,19,23
171,204.02,true,86.35,2291,121.42,player-08354,MC,37,50,307.1,88.04,2.41,632.54,17,22
479,216.2,true,66.03,5406,120.8,player-08355,MC,37,108,242.93,65.97,2.49,579.93,21,25
63,245.2,true,91.18,946,121.69,player-08356,DEL,37,24,296.34,87.22,4.16,663.23,20,24
347,205.64,true,73.74,4081,119.39,player-08357,DEF,37,82,276.3,76.33,3.72,601.32,16,22
59,236.72,true,88.88,917,120.04,player-08358,MC,37,22,307.43,90.57,3.93,664.19,19,22
463,193.67,true,72.49,5232,119.42,player-08359,DEL,37,103,269.53,72.96,2.52,582.62,16,21
,255.79,false,92.84,,116.75,player-08360,DEF,37,,347.73,99,3.03,720.27,14,19
915,233.71,true,72.02,3891,123.39,player-08361,POR,41,184,247.6,73.96,3.91,604.7,17,24
737,241.86,true,78.48,2938,126.39,player-08362,DEF,41,137,252.04,78.26,3.59,620.29,15,20
1533,201.63,true,64.57,7112,123.23,player-08363,DEF,41,310,225.08,68.28,2.87,549.94,16,22
785,245.66,true,65.77,3193,126.03,player-08364,MC,41,146,244.44,68.74,3.08,616.12,19,24
492,260.44,true,77.24,1867,121.75,player-08365,MC,41,93,258.97,76.32,3.6,641.17,17,26
383,235.82,true,85.33,1356,125.18,player-08366,DEL,41,68,291.07,87.7,3.18,652.08,16,23
656,238.08,true,75.47,2510,125.42,player-08367,DEF,41,122,265.14,75.59,3.76,628.65,18,25
28,264.48,true,93.44,87,122.35,player-08368,MC,41,5,325.61,93.23,3.06,712.44,17,24
476,257.09,true,79.71,1799,123.01,player-08369,DEL,41,89,262.21,77.46,4.22,642.31,15,22
566,236.35,true,78.77,2150,123.35,player-08370,DEF,41,107,275.82,79.64,3.32,635.52,19,25
,181.84,false,81.56,,120.49,player-08371,POR,50,,265.76,83.47,2.57,568.09,11,14
83,180.74,true,86.81,2624,122.53,player-08372,DEF,50,48,323.1,88.53,3.42,626.37,13,19
176,154.71,true,83.45,5142,121.42,player-08373,DEF,50,97,308.19,92.18,3.31,584.32,12,16
111,197.22,true,89.46,3117,120.98,player-08374,MC,50,60,299.14,91.69,2.94,617.34,12,15
91,190.32,true,98,2684,118.76,player-08375,MC,50,52,316.09,99,4.45,625.17,11,17
118,164.21,true,89.23,3314,122.95,player-08376,DEL,50,64,326.98,96.36,3.37,614.14,13,18
198,180.42,true,89.75,5883,118.82,player-08377,DEF,50,107,272.91,83.14,3.69,572.15,10,15
158,174.04,true,89.45,4370,118.05,player-08378,MC,50,88,304.44,86.53,4.59,596.52,9,15
171,182.85,true,79.54,4985,119.14,player-08379,DEL,50,94,284.77,81.22,3.56,586.76,10,15
134,157.67,true,97.46,3772,121.91,player-08380,DEF,50,73,327.07,92.96,3.98,606.65,11,16
1451,232.79,true,61,6696,126.68,player-08381,POR,18,111,197.66,57.58,4.54,557.13,19,27
930,244.68,true,68.2,3986,125.84,player-08382,DEF,18,68,232.78,64.44,5.34,603.3,17,27
1009,246.39,true,67.34,4418,126.43,player-08383,DEF,18,72,222.88,62.53,4.78,595.7,18,30
813,228.45,true,66.8,3322,125.27,player-08384,MC,18,59,260.34,78.77,5.47,614.05,22,34
1076,242.13,true,61.52,4790,128.42,player-08385,MC,18,80,219.51,61.3,3.42,590.06,18,24
1043,244.91,true,62.93,4598,128.01,player-08386,DEL,18,76,220.1,66.01,3.22,593.02,22,29
640,219.5,true,75.96,2461,126.88,player-08387,DEF,18,45,283.28,77.1,5.62,629.65,20,31
1080,256.48,true,56.7,4821,125.03,player-08388,MC,18,81,208.12,60.56,4.63,589.62,19,31
556,241.39,true,76.84,2125,125.74,player-08389,DEL,18,40,268.93,77.54,5.75,636.06,20,32
1024,240.28,true,63.04,4506,126.34,player-08390,DEF,18,74,227.85,63.78,4.97,594.47,19,29
,234.4,false,98,,114.58,player-08391,POR,26,,311.53,96.78,4.38,660.51,10,14
63,212.54,true,80.87,2329,117.14,player-08392,DEF,26,63,302.28,91.49,3.9,631.96,11,16
,261.78,false,90.21,,113.4,player-08393,DEF,26,,250.53,81.3,2.57,625.71,10,13
,204.51,false,80.27,,110.25,player-08394,MC,26,,247.97,77.35,1.25,562.73,8,9
,238.2,false,87.98,,113.91,player-08395,MC,26,,302.76,89.12,3.75,654.86,10,14
,213.97,false,78.11,,116.9,player-08396,DEL,26,,248.43,74.9,3,579.3,10,14
,249.18,false,88.48,,116.51,player-08397,DEF,26,,303.12,92.76,2.91,668.8,11,13
,212.06,false,87.81,,118.08,player-08398,MC,26,,253.73,77.22,1.57,583.86,12,14
,246.87,false,87.62,,118.59,player-08399,DEL,26,,274.58,86.99,2.15,640.04,12,14
,240.03,false,92.61,,115.48,player-08400,DEF,26,,299.43,99,3.06,654.95,11,12
65,241.27,true,60.71,6446,115.37,player-08401,POR,33,65,205.06,57.3,5.41,561.7,11,19
100,241.97,true,51.09,8525,112.5,player-08402,DEF,33,100,155.26,43.83,5.59,509.73,12,22
61,253.59,true,63,6060,111.07,player-08403,DEF,33,61,204.25,61.56,3.89,568.91,10,16
94,240.74,true,56.8,8057,109.93,player-08404,MC,33,94,175.51,51.85,4.88,526.18,10,19
22,248.55,true,72.41,2854,111.65,player-08405,MC,33,22,261.75,76.64,5.8,621.96,11,21
58,250.73,true,76.85,5951,113.56,player-08406,DEL,33,58,206.5,62.09,5.14,570.79,12,20
56,246.36,true,57.8,5771,112.03,player-08407,DEF,33,56,215.54,59.82,6.04,573.93,11,22
84,248.47,true,56.6,7686,109.96,player-08408,MC,33,84,178.54,52.19,6.28,536.97,10,21
74,244.22,true,69.88,7200,113.11,player-08409,DEL,33,74,190.93,57.89,4.76,548.25,10,15
68,233.42,true,65.71,6870,111.75,player-08410,DEF,33,68,208.73,61.4,4.55,553.9,11,16
311,192.36,true,51.8,8792,111.21,player-08411,POR,22,59,191.17,52.74,7.28,494.74,8,28
303,200.64,true,54.87,8570,106.63,player-08412,DEF,22,56,200.25,60.27,6.94,507.53,8,25
321,216.35,true,47.16,8960,109.81,player-08413,DEF,22,62,155.8,47.84,7.06,481.96,8,26
318,214.09,true,44.48,8935,107.79,player-08414,MC,22,61,162.27,53.41,7.22,484.14,7,24
328,190.7,true,44.08,9218,111.91,player-08415,MC,22,66,132.17,41.92,7.18,434.78,8,27
281,214.16,true,60.44,7983,110.54,player-08416,DEL,22,54,203.63,59.12,7.47,528.34,8,30
304,210.77,true,53.32,8607,110.89,player-08417,DEF,22,57,183.53,52.2,7.06,505.19,8,26
324,207.26,true,45.9,9018,111.07,player-08418,MC,22,63,158.4,46.94,7.06,476.73,8,26
258,197.8,true,60.9,7358,108.35,player-08419,DEL,22,52,238.84,73.05,7.64,544.99,7,28
325,209.2,true,48.21,9074,108.17,player-08420,DEF,22,64,153.14,46.57,7.06,470.5,8,26
302,192.76,true,61.51,8505,120.47,player-08421,POR,50,155,197.27,61.46,5.5,510.5,13,28
322,181.79,true,67.61,8970,122.82,player-08422,DEF,50,164,176,53.19,4.21,480.6,16,27
254,200.88,true,58.89,7240,122.4,player-08423,DEF,50,129,224.11,61.42,4.81,547.39,16,30
253,194.19,true,61.35,7196,122.4,player-08424,MC,50,128,231.7,66.62,4.78,548.29,15,28
264,182.94,true,66.41,7487,120.72,player-08425,MC,50,136,238.43,69.14,5.31,542.08,14,29
195,188.88,true,80.53,5822,119.24,player-08426,DEL,50,105,265.1,75.42,5.33,573.22,13,27
309,190.55,true,58.51,8698,121.54,player-08427,DEF,50,158,188.41,54.21,5.62,500.5,14,31
294,188.35,true,60.33,8373,120.82,player-08428,MC,50,151,206.58,60.21,4.81,515.75,16,30
290,155.39,true,67.66,8245,121.26,player-08429,DEL,50,148,244.09,71.84,5.14,520.74,14,28
221,200.22,true,70.83,6473,118.35,player-08430,DEF,50,116,242.6,68.82,4.54,561.17,14,25
632,241.37,true,53.92,6961,117.1,player-08431,POR,47,85,193.86,56.66,3.78,552.33,14,22
710,221.2,true,51.59,7788,118.42,player-08432,DEF,47,94,194.73,55.07,4.78,534.35,15,28
300,258.95,true,72.83,3607,120.3,player-08433,DEF,47,35,229.88,67.25,3.78,609.12,14,22
819,236.07,true,57.99,8962,116.41,player-08434,MC,47,105,129.31,38.51,4.94,481.79,13,25
671,205.03,true,62.11,7370,115.29,player-08435,MC,47,89,224.43,68.14,5.14,544.74,13,26
410,235.41,true,64.09,4659,116.29,player-08436,DEL,47,56,240.39,67.4,5.34,592.08,12,25
328,244.99,true,60.37,3875,119.02,player-08437,DEF,47,40,240.95,70.98,4.23,604.96,13,22
812,249.46,true,49.54,8896,118.89,player-08438,MC,47,104,118.58,34.21,4.21,486.93,16,27
695,243.22,true,61.06,7650,117.89,player-08439,DEL,47,92,176.85,53.44,4.14,537.97,15,25
390,239.09,true,67.2,4515,118.14,player-08440,DEF,47,48,237.12,66.4,3.78,594.35,14,22
454,236.36,true,65.17,5110,106.49,player-08441,POR,09,39,241.97,71.17,5.14,584.82,10,20
412,247.88,true,67.19,4672,105.76,player-08442,DEF,09,32,238.2,73.55,5.14,591.83,10,20
536,226.61,true,73.11,5993,108.23,player-08443,DEF,09,50,235.15,72.12,5.14,569.99,11,22
420,243.86,true,65.85,4786,103.27,player-08444,MC,09,34,243,69.5,5.59,590.13,10,22
754,232.4,true,64.3,8331,108.47,player-08445,MC,09,73,176.48,53.77,4.64,517.34,11,20
128,250.95,true,82.96,1854,111.86,player-08446,DEL,09,9,278.51,78.34,4.14,641.32,12,20
756,247.85,true,54.64,8359,107.11,player-08447,DEF,09,74,161.12,46.78,4.92,516.09,12,23
504,240.43,true,81.33,5697,107.5,player-08448,MC,09,45,227.28,71.34,4.03,575.22,11,18
316,240.65,true,73.09,3779,109.79,player-08449,DEL,09,24,256.09,73.33,3.26,606.53,11,16
455,253.21,true,79.13,5111,101.8,player-08450,DEF,09,40,229.81,72.86,4.85,584.82,9,17
1141,221.89,true,65.65,5125,123.27,player-08451,POR,41,228,239.39,69.8,2.45,584.55,20,26
1489,182.59,true,82.23,6861,124.25,player-08452,DEF,41,301,247.34,72.51,2.73,554.18,20,27
1799,176.42,true,59.27,8580,123.48,player-08453,DEF,41,363,207.29,56.64,3.14,507.18,21,30
1447,198.48,true,62.96,6685,125,player-08454,MC,41,284,233.79,66.15,2.75,557.27,17,23
1442,184.59,true,60.36,6662,122.03,player-08455,MC,41,281,251.01,75.84,2.64,557.64,21,28
1470,209.22,true,58.66,6772,123.93,player-08456,DEL,41,291,222.72,61.92,2.45,555.87,20,26
1865,169,true,57.97,9027,124.26,player-08457,DEF,41,377,182.52,51.7,3.34,475.77,17,25
1288,166.18,true,73.16,5830,121.54,player-08458,MC,41,254,285.39,85.86,1.57,573.12,18,21
1457,192.29,true,67.79,6727,124.16,player-08459,DEL,41,288,240.13,68.98,1.99,556.58,22,27
1145,169.09,true,80.67,5135,119.5,player-08460,DEF,41,229,295.76,86.56,2.34,584.36,15,19
35,264.23,true,94.68,1387,117.04,player-08461,POR,30,35,269.82,83.77,4.52,651.09,16,25
4,236.99,true,98,139,117.82,player-08462,DEF,30,4,350.18,95.33,4.09,704.99,17,25
2,252.82,true,98,96,118.36,player-08463,DEF,30,2,339.05,93.67,3.42,710.22,16,21
47,241.34,true,86.63,1825,116.76,player-08464,MC,30,47,283.7,83.3,3.77,641.8,16,22
1,258.13,true,90.29,69,119.64,player-08465,MC,30,1,340.01,91.7,3.13,717.78,18,23
27,250.95,true,83.39,1241,118.87,player-08466,DEL,30,27,284.97,85.78,4.4,654.79,18,28
18,238.79,true,85.92,608,118.82,player-08467,DEF,30,18,317.61,85.66,3.97,675.23,18,26
12,247.4,true,89.9,428,117.31,player-08468,MC,30,12,318.13,99,3,682.84,15,21
9,245.8,true,91.25,379,120.4,player-08469,DEL,30,9,319.22,99,3.87,685.42,17,24
10,259.33,true,94.2,413,120.46,player-08470,DEF,30,10,303.72,94.08,4.09,683.52,14,20
93,275.87,true,65.8,2698,117.28,player-08471,POR,44,23,231.73,72.13,5.14,624.89,13,26
,213,false,77.89,,115.45,player-08472,DEF,44,,262.33,76.27,7.08,590.77,12,27
116,274.66,true,64.74,3217,115.42,player-08473,DEF,44,31,225.64,61.94,6.72,615.72,12,25
47,239.18,true,87.41,1416,111.26,player-08474,MC,44,10,299.84,91.65,7.43,650.27,10,23
100,269.22,true,74.27,2797,115.2,player-08475,MC,44,24,238.3,71.2,6.94,622.73,13,29
161,244.5,true,64.05,4508,115.06,player-08476,DEL,44,41,234.88,65.14,6.91,594.43,12,26
168,232.09,true,63.16,4902,113.95,player-08477,DEF,44,42,242.24,71.03,6.72,588.28,12,25
,225.23,false,70.59,,113.3,player-08478,MC,44,,206.3,61.92,6.4,544.84,11,21
189,243.12,true,70.07,5647,113.38,player-08479,DEL,44,48,219.72,69.28,5.77,576.21,13,23
235,232.93,true,61.73,6778,113.97,player-08480,DEF,44,66,208.83,61.28,6.52,555.72,12,24
576,160.96,true,68.33,7624,117.56,player-08481,POR,36,151,260.22,70.44,4.95,538.74,14,27
671,155.41,true,53.67,9007,115.23,player-08482,DEF,36,197,206.59,56.37,5.14,477.23,13,26
571,197.46,true,65.36,7566,117.39,player-08483,DEF,36,148,225.62,64.41,4.14,540.47,15,25
618,183.34,true,64.9,8249,113.53,player-08484,MC,36,170,223.82,66.54,4.76,520.68,14,26
665,173.34,true,57.28,8856,116.16,player-08485,MC,36,193,200.79,59.97,3.62,490.29,15,23
619,187.92,true,54.86,8252,118.77,player-08486,DEL,36,171,213.92,62.22,4.76,520.62,14,26
649,192.3,true,67.96,8629,116.85,player-08487,DEF,36,185,194.96,57.64,4.58,504.1,15,27
375,217.87,true,70.62,4819,119.09,player-08488,MC,36,76,252.66,77.48,4.14,589.63,15,25
456,170.6,true,78.57,5912,117.37,player-08489,DEL,36,102,283.57,76.76,3.47,571.54,14,21
595,199.58,true,58.91,7960,119.41,player-08490,DEF,36,157,209.89,59.27,3.62,528.89,15,23
224,238.43,true,84.32,709,122.56,player-08491,POR,41,32,310.34,85.8,1.93,671.33,23,28
206,269.69,true,82.43,652,121.45,player-08492,DEF,41,29,282.18,85.26,2.28,673.32,22,28
280,256.62,true,81.61,953,123,player-08493,DEF,41,41,283.44,79.63,1.62,663.06,23,27
541,219.05,true,84.26,2065,123.9,player-08494,MC,41,103,294.33,85.53,1.05,637.28,20,22
426,252.47,true,68.99,1555,121.69,player-08495,MC,41,77,273.3,80.36,2.14,647.45,20,25
281,239.52,true,86.07,957,121.93,player-08496,DEL,41,42,301.52,88.58,1.39,662.98,21,24
293,272,true,66.64,996,122.48,player-08497,DEF,41,45,267.22,78.48,1.81,661.69,20,24
71,262.4,true,83.43,197,120.78,player-08498,MC,41,11,315.39,85.06,1.62,698.57,23,27
864,263.69,true,66.07,3573,122.23,player-08499,DEL,41,170,223.72,62.37,1.93,609.63,23,28
85,277.5,true,77.06,237,120.57,player-08500,DEF,41,14,297.13,80.43,2.04,695.2,17,21
235,210.37,true,78.63,2859,123.66,player-08501,POR,15,76,287.86,77.73,3.47,621.89,16,24
624,190.95,true,69.68,8299,120.76,player-08502,DEF,15,160,207.06,61.58,4.62,518.78,16,29
463,219.47,true,71.5,6001,123.54,player-08503,DEF,15,129,226.86,66.86,4.14,569.87,15,25
271,210.15,true,82.03,3321,124.21,player-08504,MC,15,85,279.7,82.78,3.74,614.07,16,25
203,205.54,true,71.77,2561,125.48,player-08505,MC,15,66,296.66,87.03,2.52,627.69,16,21
501,202.34,true,79.68,6503,120.27,player-08506,DEL,15,139,238.04,68.55,3.64,560.64,13,20
300,221.02,true,79.02,3693,125.22,player-08507,DEF,15,94,261.44,74.48,3.47,607.68,16,24
377,213.1,true,72.11,4830,125.5,player-08508,MC,15,109,250.94,73.99,3.47,589.53,16,24
139,203.34,true,83.58,1704,122.75,player-08509,DEL,15,47,318.09,91.17,3.89,644.19,15,24
197,249.94,true,79.7,2520,122.16,player-08510,DEF,15,63,256.34,77.18,3.32,628.44,15,22
905,259.22,true,74.15,3853,124.76,player-08511,POR,29,203,221.32,64.44,1.74,605.3,21,25
354,248.85,true,79.65,1227,122.62,player-08512,DEF,29,85,283.65,81.71,2.94,655.12,18,25
778,299.93,true,73.45,3156,124.41,player-08513,DEF,29,179,192.41,60.01,1.96,616.76,18,22
577,241.33,true,78.53,2183,124.62,player-08514,MC,29,137,268.73,76.01,2.36,634.68,21,27
169,288.32,true,74.87,516,122.66,player-08515,MC,29,40,268.14,77.23,2.73,679.12,20,27
481,270.88,true,71.11,1831,123.87,player-08516,DEL,29,114,246.97,71.87,3,641.72,20,28
205,289.16,true,78.81,646,124.76,player-08517,DEF,29,47,259.61,75.31,2.64,673.53,21,28
346,279.67,true,76.15,1188,124.77,player-08518,MC,29,82,251.82,72.67,2.72,656.26,23,31
1563,270.13,true,70.3,7326,124.13,player-08519,DEL,29,306,151.38,47.63,1.93,545.64,23,28
104,257.2,true,95.77,278,125.13,player-08520,DEF,29,26,309.22,88.99,2.36,691.55,21,27
,217.36,false,98,,103.81,player-08521,POR,30,,283.59,90.81,2.89,604.76,8,9
52,221.4,true,98,2169,109.89,player-08522,DEF,30,52,303.74,91.28,4.25,635.03,10,15
25,228.58,true,97.97,1144,112.66,player-08523,DEF,30,25,316.13,99,4.31,657.36,11,16
,210.31,false,98,,101.14,player-08524,MC,30,,295.28,99,6.35,606.72,6,9
,256.14,false,98,,106.56,player-08525,MC,30,,273.27,89.21,3.41,635.97,8,10
,232.87,false,98,,113.2,player-08526,DEL,30,,294.73,93.96,3.43,640.8,11,14
,253.34,false,98,,109.18,player-08527,DEF,30,,323.69,98.79,3.87,686.21,10,12
,224.8,false,98,,108.1,player-08528,MC,30,,315.79,99,5.05,648.69,9,13
,217.64,false,94.7,,110.77,player-08529,DEL,30,,295.44,91.48,3.94,623.85,10,14
,238.87,false,98,,109.77,player-08530,DEF,30,,303.17,96.91,4.08,651.81,10,13
326,223.13,true,67.72,5281,121.9,player-08531,POR,45,133,236.81,71.47,2.04,581.84,17,21
478,230.69,true,81.54,7658,123.65,player-08532,DEF,45,165,183.4,57.04,2.52,537.75,16,21
164,235.53,true,82.91,2777,121.62,player-08533,DEF,45,83,265.85,76.55,2.52,623.01,16,21
196,239.96,true,73.75,3253,120.68,player-08534,MC,45,95,254.56,81.24,3.32,615.2,15,22
540,193.89,true,70.97,8756,122.34,player-08535,MC,45,179,180.63,52.21,2.64,496.85,15,20
257,230.64,true,76.42,4204,123.13,player-08536,DEL,45,111,245.54,70.55,2.64,599.3,18,24
173,230.24,true,80.91,2847,122.12,player-08537,DEF,45,87,269.73,81.36,2.52,622.09,16,21
253,205,true,75.4,4113,122.23,player-08538,MC,45,109,273.55,84.06,2.3,600.78,15,19
72,244.47,true,78.3,1185,123.25,player-08539,DEL,45,43,288.65,81.15,3.18,656.38,16,23
206,238.67,true,77.73,3368,122.41,player-08540,DEF,45,98,252.17,73.33,3.14,613.25,14,20
,222.28,false,87.67,,119.32,player-08541,POR,46,,224.41,69.72,0.85,566.01,13,14
,235.35,false,90.23,,109.31,player-08542,DEF,46,,291.39,92.08,3.97,636.05,9,12
,278.51,false,89.38,,108.13,player-08543,DEF,46,,294.3,97.56,4.57,680.93,9,12
,220.08,false,95.72,,118.81,player-08544,MC,46,,325.18,95.59,2.14,664.07,13,14
,224.52,false,96.5,,117.1,player-08545,MC,46,,328.78,99,2.42,670.41,13,14
41,238.87,true,88.74,444,115.27,player-08546,DEL,46,25,328.01,95.65,3.22,682.16,12,15
,245.74,false,94.55,,114.25,player-08547,DEF,46,,291.14,90.63,3.16,651.13,11,14
170,237.34,true,85.67,1771,113.67,player-08548,MC,46,67,292,88.9,3.42,643.01,11,15
,256.16,false,75.82,,107.49,player-08549,DEL,46,,250.01,76.4,2.87,613.66,8,11
,226.76,false,86.84,,116.67,player-08550,DEF,46,,274.24,83.23,1.84,617.66,12,14
241,220.17,true,60.53,6898,119.64,player-08551,POR,44,70,213.5,63.34,4.45,553.3,15,22
59,234.1,true,71.34,1777,120.36,player-08552,DEF,44,14,288.37,85.51,5.25,642.83,14,23
310,228.38,true,49.58,8714,118.06,player-08553,DEF,44,94,153.29,44.14,5.25,499.72,14,23
205,219.85,true,74.81,6032,117.79,player-08554,MC,44,54,231.81,71.69,5.81,569.44,12,21
34,220.45,true,78.6,1219,117.88,player-08555,MC,44,7,317.03,96.52,6.08,655.36,11,19
271,185.94,true,76.21,7657,118.8,player-08556,DEL,44,80,233.05,70.27,5.01,537.78,15,24
238,219.17,true,63.99,6827,119.13,player-08557,DEF,44,68,216.69,58.91,5.01,554.98,15,24
212,194.68,true,72.04,6218,118.39,player-08558,MC,44,58,253.01,70.61,5.52,566.08,13,22
217,199.32,true,71.28,6377,116.15,player-08559,DEL,44,61,247.59,75.05,6.07,563.06,12,22
223,206.8,true,69.72,6552,118.65,player-08560,DEF,44,62,234.21,71.54,4.74,559.66,15,23
641,202.15,true,69.09,5888,117.66,player-08561,POR,43,161,252.32,68.05,2.83,572.13,19,26
830,154.73,true,72.78,7716,116.67,player-08562,DEF,43,220,264.69,73.33,3.32,536.09,15,22
923,179.38,true,59.43,8691,119.75,player-08563,DEF,43,244,201.7,57.83,1.57,500.83,18,21
400,228.64,true,70.72,3740,119.22,player-08564,MC,43,94,259.23,73,2.31,607.09,18,23
,159.06,false,63.29,,118.95,player-08565,MC,43,,248.09,83.14,3,526.1,15,21
875,193.25,true,57.75,8139,117.81,player-08566,DEL,43,233,212.81,61.26,2.94,523.88,18,25
310,239.14,true,72.99,3001,118.78,player-08567,DEF,43,64,261.47,72.66,2.31,619.39,18,23
930,202.09,true,62.24,8765,117.66,player-08568,MC,43,246,176.53,55.07,2.22,496.27,19,24
778,206.6,true,65.53,7173,115.48,player-08569,DEL,43,206,226.64,65.14,3.32,548.72,15,22
818,194.17,true,63.79,7564,118.08,player-08570,DEF,43,217,228.26,64.85,2.83,540.51,19,26
1,224.93,true,98,258,114.53,player-08571,POR,07,1,353.97,96.78,4.72,693.43,13,24
34,182.04,true,90,2656,112.2,player-08572,DEF,07,34,331.52,92.28,4.64,625.75,11,20
101,174.11,true,97.37,6329,111.92,player-08573,DEF,07,101,277.98,87.32,4.69,564.01,12,22
72,190.21,true,93.16,4937,109.32,player-08574,MC,07,72,288.11,86.94,4.78,587.64,10,18
64,213.85,true,90.63,4562,113.88,player-08575,MC,07,64,265.85,80.39,4.43,593.58,12,21
44,212.52,true,81.94,3675,114.23,player-08576,DEL,07,44,281.3,76.44,4.49,608.05,13,23
36,209.26,true,87.89,2776,112.4,player-08577,DEF,07,36,301.35,87.17,3.92,623.02,12,19
13,186.7,true,95.84,1463,114.43,player-08578,MC,07,13,348.09,94.59,3.5,649.22,13,19
65,184.72,true,87.22,4563,106.45,player-08579,DEL,07,65,302.41,88.79,5.38,593.58,9,18
38,186.25,true,92.82,3245,114.01,player-08580,DEF,07,38,315.05,89.6,3.96,615.3,12,19
78,260.78,true,83.88,225,123.63,player-08581,POR,11,9,311.35,92.14,3.53,695.76,14,17
250,269.7,true,89.92,813,121.95,player-08582,DEF,11,47,276.03,85.86,4.16,667.68,12,16
